taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Phago loricatus	?	?	?	?	?	?
Ichthyborus ornatus	1	1	2	1	0	0
Ichthyborus monodi	?	?	?	?	?	?
Ichthyborus sp. DC-2004	?	?	?	?	?	?
Ichthyborus sp. NM-2010	?	?	?	?	?	?
Ichthyborus sp. AMNH233626	?	?	?	?	?	?
Ichthyborus quadrilineatus	?	?	?	?	?	?
Ichthyborus besse	?	?	?	?	?	?
Ichthyborus congolensis	?	?	?	?	?	?
Citharinops distichodoides	?	?	?	?	?	?
Citharidium ansorgii	?	?	?	?	?	?
Grasseichthys gabonensis	1	1	2	1	0	0
Cromeria occidentalis	?	?	?	?	?	?
Cromeria nilotica	?	?	?	?	?	?
Parakneria cameronensis	?	?	?	?	?	?
Parakneria sp. GO193	?	?	?	?	?	?
Parakneria sp. 'R.Malagarassi'	?	?	?	?	?	?
Parakneria kissi	?	?	?	?	?	?
Parakneria mossambica	?	?	?	?	?	?
Parakneria damasi	?	?	?	?	?	?
Parakneria tanzaniae	?	?	?	?	?	?
Parakneria thysi	?	?	?	?	?	?
Parakneria spekii	?	?	?	?	?	?
Parakneria ladigesi	?	?	?	?	?	?
Parakneria vilhenae	?	?	?	?	?	?
Parakneria abbreviata	?	?	?	?	?	?
Parakneria fortuita	?	?	?	?	?	?
Parakneria marmorata	?	?	?	?	?	?
Parakneria lufirae	?	?	?	?	?	?
Parakneria malaissei	?	?	?	?	?	?
Parakneria sp. A2602	?	?	?	?	?	?
Kneria sp. SL-2004	?	?	?	?	?	?
Kneria rukwaensis	?	?	?	?	?	?
Kneria katangae	1	1	2	1	0	0
Kneria uluguru	?	?	?	?	?	?
Kneria stappersii	?	?	?	?	?	?
Kneria auriculata	?	1	?	1	0	0
Kneria wittei	1	1	2	1	0	0
Kneria ansorgii	?	?	?	?	?	?
Kneria ruaha	?	?	?	?	?	?
Kneria sjolandersi	?	?	?	?	?	?
Kneria angolensis	?	?	?	?	?	?
Kneria paucisquamata	?	?	?	?	?	?
Kneria polli	?	?	?	?	?	?
Kneria maydelli	?	?	?	?	?	?
Phractolaemus ansorgii	?	?	?	?	?	?
Gonorynchus gonorynchus	?	?	?	?	?	?
Gonorynchus abbreviatus	?	?	?	?	?	?
Gonorynchus greyi	1	1	2	1	0	0
Gonorynchus forsteri	?	?	?	?	?	?
Gonorynchus moseleyi	?	?	?	?	?	?
Chanos chanos	1	1	2	1	0	0
Opisthonema medirastre	1	?	1	?	1	0
Opisthonema bulleri	1	?	1	?	1	0
Opisthonema libertate	1	?	1	?	1	0
Opisthonema oglinum	1	1	1	1	1	0
Opisthonema berlangai	1	1	1	2	1	0
Sardinops caeruleus	?	?	?	?	?	?
Sardinops melanostictus	1	?	1	?	1	0
Sardinops sagax	1	?	1	?	1	0
Sardinops sp. MJ-2003	?	?	?	?	?	?
Sardinops ocellatus	1	?	1	?	1	0
Sardinops neopilchardus	?	?	?	?	?	?
Sardinella maderensis	1	1	1	1	1	0
Sardinella aurita	1	?	1	?	1	0
Sardinella zunasi	1	?	1	?	1	0
Sardinella gibbosa	1	?	1	?	1	0
Sardinella jussieu	1	?	1	?	1	0
Sardinella atricauda	1	?	1	?	1	0
Sardinella sp. BOLD:AAB7268	?	?	?	?	?	?
Sardinella longiceps	1	?	1	?	1	0
Sardinella tawilis	1	?	1	?	1	0
Sardinella albella	1	1	1	2	1	0
Sardinella fimbriata	1	?	1	?	1	0
Sardinella sindensis	1	?	1	?	1	0
Sardinella sp. MJ-2003	?	?	?	?	?	?
Sardinella hualiensis	1	?	1	?	1	0
Sardinella lemuru	1	?	1	?	1	0
Sardinella sp. BOLD:AAO1626	?	?	?	?	?	?
Sardinella sp. BOLD:AAD1175	?	?	?	?	?	?
Sardinella sp. RF-2006	?	?	?	?	?	?
Sardinella melanura	1	?	1	?	1	0
Sardinella brachysoma	1	?	1	?	1	0
Sardinella rouxi	1	?	1	?	1	0
Sardinella richardsoni	1	?	1	?	1	0
Sardinella fijiense	1	?	1	?	1	0
Sardinella brasiliensis	?	?	?	?	?	?
Sardinella jonesi	?	?	?	?	?	?
Sardinella marquesensis	1	?	1	?	1	0
Sardinella neglecta	1	?	1	?	1	0
Sardinella cf. lemuru DDB3223	?	?	?	?	?	?
Sardinella sp. SP-2014	?	?	?	?	?	?
Sardinella sp. NS-2014	?	?	?	?	?	?
Sardinella sp. NS-2015	?	?	?	?	?	?
Sprattus sprattus	1	?	1	?	1	0
Sprattus muelleri	1	?	1	?	1	0
Sprattus antipodum	1	?	1	?	1	0
Sprattus fuegensis	1	?	1	?	1	0
Sprattus haleciformis	?	?	?	?	?	?
Sprattus novaehollandiae	1	?	1	?	1	0
Rhinosardinia amazonica	1	1	1	1	1	0
Rhinosardinia bahiensis	1	?	1	?	1	0
Harengula jaguana	1	1	2	1	0	0
Harengula thrissina	1	?	1	?	1	0
Harengula humeralis	1	?	1	?	1	0
Harengula clupeola	1	1	1	1	1	0
Harengula sp. BOLD:AAB4590	?	?	?	?	?	?
Harengula sp. BOLD:AAB1582	?	?	?	?	?	?
Ramnogaster sp. GG-2010	?	?	?	?	?	?
Ramnogaster arcuata	1	?	1	?	1	0
Ramnogaster melanostoma	1	?	1	?	1	0
Platanichthys platana	1	1	1	1	1	0
Clupeonella cultriventris	1	1	1	2	1	0
Clupeonella grimmi	1	?	1	?	1	0
Clupeonella engrauliformis	1	?	1	?	1	0
Clupeonella caspia	1	?	1	?	1	0
Clupeonella abrau	1	?	1	?	1	0
Herklotsichthys quadrimaculatus	1	?	1	?	1	0
Herklotsichthys spilurus	1	?	1	?	1	0
Herklotsichthys lossei	1	?	1	?	1	0
Herklotsichthys gotoi	1	?	1	?	1	0
Herklotsichthys punctatus	1	1	1	2	1	0
Herklotsichthys lippa	1	?	1	?	1	0
Herklotsichthys castelnaui	1	?	1	?	1	0
Herklotsichthys ovalis	1	?	1	?	1	0
Herklotsichthys dispilonotus	1	1	1	2	1	0
Herklotsichthys collettei	1	?	1	?	1	0
Herklotsichthys koningsbergeri	1	?	1	?	1	0
Herklotsichthys blackburni	1	?	1	?	1	0
Amblygaster sirm	1	?	1	?	1	0
Amblygaster clupeoides	1	?	1	?	1	0
Amblygaster leiogaster	1	?	1	?	1	0
Clupea pallasii	1	1	1	2	1	0
Clupea sp. KM-1999	?	?	?	?	?	?
Clupea harengus	1	1	1	1	1	0
Clupea harengula	?	?	?	?	?	?
Clupea spratttus	?	?	?	?	?	?
Clupea manulensis	?	?	?	?	?	?
Clupea melanostoma	?	?	?	?	?	?
Escualosa thoracata	1	1	1	2	1	0
Escualosa elongata	1	?	1	?	1	0
Strangomera bentincki	?	?	?	?	?	?
Lile sp. NYH-2004	?	?	?	?	?	?
Lile stolifera	1	1	1	2	1	0
Lile gracilis	1	?	1	?	1	0
Lile piquitinga	1	1	1	1	1	0
Lile nigrofasciata	1	?	1	?	1	0
Sardina pilchardus	1	1	1	1	1	0
Gudusia chapra	1	?	1	?	1	0
Gudusia variegata	1	?	1	?	1	0
Ethmidium maculatum	1	?	1	?	1	0
Brevoortia sp. 1412	?	?	?	?	?	?
Brevoortia sp. 232	?	?	?	?	?	?
Brevoortia patronus	1	?	1	?	1	0
Brevoortia tyrannus	1	1	2	1	0	0
Brevoortia sp. 1409	?	?	?	?	?	?
Brevoortia sp. 236	?	?	?	?	?	?
Brevoortia sp. 221	?	?	?	?	?	?
Brevoortia sp. 230	?	?	?	?	?	?
Brevoortia sp. 1414	?	?	?	?	?	?
Brevoortia sp. 1411	?	?	?	?	?	?
Brevoortia sp. 219	?	?	?	?	?	?
Brevoortia sp. 223	?	?	?	?	?	?
Brevoortia sp. 308	?	?	?	?	?	?
Brevoortia sp. 216	?	?	?	?	?	?
Brevoortia gunteri	1	?	1	?	1	0
Brevoortia smithi	1	1	1	2	1	0
Brevoortia aurea	1	1	1	1	1	0
Brevoortia sp. 235	?	?	?	?	?	?
Brevoortia pectinata	1	1	1	1	1	0
Tenualosa ilisha	1	?	1	?	1	0
Tenualosa toli	1	?	1	?	1	0
Tenualosa macrura	1	?	1	?	1	0
Tenualosa thibaudeaui	1	?	1	?	1	0
Tenualosa reevesii	1	?	1	?	1	0
Alosa immaculata	1	?	1	?	1	0
Alosa fallax	1	?	1	?	1	0
Alosa chrysochloris	1	?	1	?	1	0
Alosa alabamae	1	?	1	?	1	0
Alosa mediocris	1	1	1	1	1	0
Alosa sapidissima	1	?	1	?	1	0
Alosa pseudoharengus	1	1	2	1	0	0
Alosa aestivalis	1	?	1	?	1	0
Alosa caspia	1	1	1	2	1	0
Alosa macedonica	1	?	1	?	1	0
Alosa alosa	1	?	1	?	1	0
Alosa killarnensis	1	?	1	?	1	0
Alosa braschnikowi	1	?	1	?	1	0
Alosa tanaica	1	?	1	?	1	0
Alosa saposchnikowii	1	?	1	?	1	0
Alosa vistonica	1	?	1	?	1	0
Alosa sphaerocephala	1	?	1	?	1	0
Alosa maeotica	1	?	1	?	1	0
Alosa curensis	1	?	1	?	1	0
Alosa volgensis	1	?	1	?	1	0
Alosa suworowi	1	?	1	?	1	0
Alosa algeriensis	1	?	1	?	1	0
Caspialosa tanaica	?	?	?	?	?	?
Caspialosa volgensis	?	?	?	?	?	?
Alosa kessleri	1	?	1	?	1	0
Alosa agone	1	?	1	?	1	0
Alosa sp. BOLD:ACF3178	?	?	?	?	?	?
Hilsa kelee	1	1	1	2	1	0
Ethmalosa fimbriata	1	1	1	2	1	0
Hyperlophus vittatus	1	1	1	2	1	0
Hyperlophus translucidus	1	?	1	?	1	0
Microthrissa congica	1	?	1	?	1	0
Microthrissa royauxi	1	1	1	2	1	0
Microthrissa moeruensis	?	?	?	?	?	?
Microthrissa minuta	1	?	1	?	1	0
Microthrissa whiteheadi	1	?	1	?	1	0
Potamothrissa obtusirostris	1	1	1	2	1	0
Potamothrissa acutirostris	1	?	1	?	1	0
Potamothrissa whiteheadi	1	?	1	?	1	0
Clupeichthys perakensis	1	?	1	?	1	0
Clupeichthys aesarnensis	1	1	1	1	1	0
Clupeichthys goniognathus	1	?	1	?	1	0
Clupeichthys bleekeri	1	1	1	2	1	0
Clupeoides sp. Chao Phraya	?	?	?	?	?	?
Clupeoides borneensis	1	?	1	?	1	0
Clupeoides venulosus	1	1	1	2	1	0
Clupeoides hypselosoma	1	?	1	?	1	0
Clupeoides papuensis	1	1	1	2	1	0
Ehirava fluviatilis	1	?	1	?	1	0
Odaxothrissa losera	1	?	1	?	1	0
Odaxothrissa vittata	1	?	1	?	1	0
Odaxothrissa mento	1	1	1	2	1	0
Odaxothrissa ansorgii	1	?	1	?	1	0
Stolothrissa tanganicae	1	1	1	1	1	0
Gilchristella aestuaria	1	1	1	1	1	0
Pellonula vorax	1	?	1	?	1	0
Pellonula leonensis	1	1	1	1	1	0
Potamalosa richmondia	1	1	1	2	1	0
Corica laciniata	1	?	1	?	1	0
Corica soborna	1	?	1	?	1	0
Sauvagella madagascariensis	1	?	1	?	1	0
Sauvagella robusta	1	?	1	?	1	0
Sierrathrissa leonensis	1	?	1	?	1	0
Limnothrissa miodon	1	1	1	1	1	0
Spratelloides gracilis	1	?	1	?	1	0
Spratelloides delicatulus	1	1	1	2	1	0
Spratelloides robustus	1	?	1	?	1	0
Spratelloides lewisi	1	?	1	?	1	0
Spratelloides atrofasciatus	?	?	?	?	?	?
Jenkinsia sp. BOLD:AAG7359	?	?	?	?	?	?
Jenkinsia sp. CL54	?	?	?	?	?	?
Jenkinsia sp. BOLD:AAM5101	?	?	?	?	?	?
Jenkinsia lamprotaenia	1	?	1	?	1	0
Jenkinsia sp. BOLD:AAA7901	?	?	?	?	?	?
Jenkinsia parvula	1	?	1	?	1	0
Jenkinsia majua	1	?	1	?	1	0
Jenkinsia stolifera	1	?	1	?	1	0
Konosirus punctatus	1	1	1	2	1	0
Nematalosa nasus	1	?	1	?	1	0
Nematalosa japonica	1	?	1	?	1	0
Nematalosa vlaminghi	1	?	1	?	1	0
Nematalosa erebi	1	1	1	2	1	0
Nematalosa flyensis	1	?	1	?	1	0
Nematalosa arabica	1	?	1	?	1	0
Nematalosa papuensis	1	1	1	2	1	0
Nematalosa resticularia	1	?	1	?	1	0
Nematalosa come	1	?	1	?	1	0
Nematalosa galatheae	1	?	1	?	1	0
Nematalosa persara	1	?	1	?	1	0
Nematalosa sp. BOLD:ACB7545	?	?	?	?	?	?
Anodontostoma chacunda	1	1	1	1	1	0
Anodontostoma selangkat	1	1	1	2	1	0
Anodontostoma thailandiae	1	?	1	?	1	0
Dorosoma petenense	1	?	1	?	1	0
Dorosoma anale	1	?	1	?	1	0
Dorosoma cepedianum	1	1	1	1	1	0
Dorosoma chavesi	1	?	1	?	1	0
Dorosoma smithi	1	1	1	2	1	0
Clupanodon thrissa	1	?	1	?	1	0
Sundasalanx sp. Chao Phraya	?	?	?	?	?	?
Sundasalanx praecox	?	?	?	?	?	?
Sundasalanx mekongensis	?	?	?	?	?	?
Sundasalanx megalops	?	?	?	?	?	?
Sundasalanx mesops	?	?	?	?	?	?
Sundasalanx platyrhynchus	?	?	?	?	?	?
Sundasalanx malleti	?	?	?	?	?	?
Sundasalanx microps	?	?	?	?	?	?
Caspiolosa tanaica	?	?	?	?	?	?
Nannothrissa stewarti	1	?	1	?	1	0
Nannothrissa parva	1	1	1	2	1	0
Pliosteostoma lutipinnis	1	0	1	0	1	0
Gonialosa whiteheadi	1	?	1	?	1	0
Gonialosa modesta	1	1	1	2	1	0
Gonialosa manmina	1	?	1	?	1	0
Signalosa mexicana	?	?	?	?	?	?
Poecilothrissa centralis	1	?	1	?	1	0
Congothrissa gossei	1	?	1	?	1	0
Dayella malabarica	1	?	1	?	1	0
Spratellomorpha delicatulus	?	?	?	?	?	?
Spratellomorpha bianalis	1	?	1	?	1	0
Laeviscutella dekimpei	1	1	1	2	1	0
Thrattidion noctivagus	1	?	1	?	1	0
Minyclupeoides dentibranchialus	1	?	1	?	1	0
Encrasicholina heteroloba	?	1	?	2	0	0
Encrasicholina sp. S01	?	?	?	?	?	?
Encrasicholina devisi	?	?	?	?	?	?
Encrasicholina punctifer	?	?	?	?	?	?
Encrasicholina oligobranchus	?	?	?	?	?	?
Encrasicholina purpurea	?	1	?	2	0	0
Engraulis mordax	?	?	?	?	?	?
Engraulis ringens	1	1	2	2	0	0
Engraulis encrasicolus	1	1	2	2	0	0
Engraulis australis	?	?	?	?	?	?
Engraulis eurystole	?	?	?	?	?	?
Engraulis anchoita	?	?	?	?	?	?
Engraulis japonicus	?	?	?	?	?	?
Engraulis albidus	?	?	?	?	?	?
Engraulis capensis	?	?	?	?	?	?
Anchoa chamensis	?	?	?	?	?	?
Anchoa sp. BOLD:AAC9120	?	?	?	?	?	?
Anchoa colonensis	?	?	?	?	?	?
Anchoa cayorum	?	?	?	?	?	?
Anchoa compressa	1	1	2	1	0	0
Anchoa sp. BOLD:AAG4823	?	?	?	?	?	?
Anchoa filifera	?	1	?	1	0	0
Anchoa lamprotaenia	?	1	?	1	0	0
Anchoa cubana	?	?	?	?	?	?
Anchoa sp. BOLD:AAG7357	?	?	?	?	?	?
Anchoa hepsetus	?	?	?	?	?	?
Anchoa choerostoma	?	?	?	?	?	?
Anchoa lyolepis	?	1	?	1	0	0
Anchoa panamensis	?	?	?	?	?	?
Anchoa mundeoloides	?	?	?	?	?	?
Anchoa delicatissima	?	?	?	?	?	?
Anchoa mitchilli	?	?	?	?	?	?
Anchoa scofieldi	?	?	?	?	?	?
Anchoa parva	?	?	?	?	?	?
Anchoa walkeri	?	?	?	?	?	?
Anchoa nasus	?	?	?	?	?	?
Anchoa belizensis	?	?	?	?	?	?
Anchoa eigenmannia	?	?	?	?	?	?
Anchoa mundeola	?	?	?	?	?	?
Anchoa curta	?	?	?	?	?	?
Anchoa pectoralis	?	?	?	?	?	?
Anchoa marinii	?	1	?	1	0	0
Anchoa ischana	?	?	?	?	?	?
Anchoa lucida	?	?	?	?	?	?
Anchoa exigua	?	?	?	?	?	?
Anchoa argentivittata	?	?	?	?	?	?
Anchoa tricolor	?	1	?	1	0	0
Anchoa analis	?	?	?	?	?	?
Anchoa helleri	?	?	?	?	?	?
Anchoa trinitatis	?	?	?	?	?	?
Anchoa starksi	?	?	?	?	?	?
Anchoa spinifer	?	1	?	1	0	0
Anchoa januaria	?	1	?	1	0	0
Anchoa sp. NRL-2015	?	?	?	?	?	?
Anchoa sp. DDB4271	?	?	?	?	?	?
Stolephorus andhraensis	?	?	?	?	?	?
Stolephorus indicus	?	1	?	2	0	0
Stolephorus commersonnii	?	?	?	?	?	?
Stolephorus holodon	?	?	?	?	?	?
Stolephorus sp. 1 DDB-2012	?	?	?	?	?	?
Stolephorus waitei	?	?	?	?	?	?
Stolephorus chinensis	?	?	?	?	?	?
Stolephorus brachycephalus	?	?	?	?	?	?
Stolephorus teguhi	?	?	?	?	?	?
Stolephorus nelsoni	?	?	?	?	?	?
Stolephorus pacificus	?	?	?	?	?	?
Stolephorus carpentariae	?	?	?	?	?	?
Stolephorus multibranchus	?	?	?	?	?	?
Stolephorus dubiosus	?	?	?	?	?	?
Stolephorus apiensis	?	?	?	?	?	?
Stolephorus ronquilloi	?	?	?	?	?	?
Stolephorus baganensis	?	?	?	?	?	?
Stolephorus shantungensis	?	?	?	?	?	?
Stolephorus advenus	?	?	?	?	?	?
Stolephorus tri	?	?	?	?	?	?
Stolephorus insularis	?	?	?	?	?	?
Stolephorus sp. SCY-GLS-A1	?	?	?	?	?	?
Anchoviella sp. 2 DDB-2012	?	?	?	?	?	?
Anchoviella sp. 3 DDB-2012	?	?	?	?	?	?
Anchoviella carrikeri	?	1	?	1	0	0
Anchoviella cf. guianensis DDB-2012	?	?	?	?	?	?
Anchoviella elongata	?	?	?	?	?	?
Anchoviella guianensis	?	1	?	1	0	0
Anchoviella sp. 1 DDB-2012	?	?	?	?	?	?
Anchoviella brevirostris	?	1	?	1	0	0
Anchoviella sp. LBP 2297	?	?	?	?	?	?
Anchoviella alleni	?	?	?	?	?	?
Anchoviella balboae	?	?	?	?	?	?
Anchoviella lepidentostole	?	1	?	1	0	0
Anchoviella sp. BOLD:AAR3811	?	?	?	?	?	?
Anchoviella cayennensis	?	?	?	?	?	?
Anchoviella perezi	?	?	?	?	?	?
Anchoviella blackburni	?	?	?	?	?	?
Anchoviella perfasciata	?	?	?	?	?	?
Anchoviella manamensis	?	?	?	?	?	?
Anchoviella nattereri	?	?	?	?	?	?
Anchoviella jamesi	?	1	?	1	0	0
Anchoviella vaillanti	?	?	?	?	?	?
Anchoviella juruasanga	?	?	?	?	?	?
Anchoviella sp. NRL-2015	?	?	?	?	?	?
Anchoviella sp. 2 NRL-2015	?	?	?	?	?	?
Anchoviella cf. guianensis NRL-2015	?	?	?	?	?	?
Anchoviella sp. CBM-ZF-12586	?	?	?	?	?	?
Lycengraulis grossidens	?	?	?	?	?	?
Lycengraulis poeyi	?	?	?	?	?	?
Lycengraulis batesii	?	?	?	?	?	?
Lycengraulis limnichthys	?	?	?	?	?	?
Cetengraulis edentulus	?	1	?	1	0	0
Cetengraulis mysticetus	?	?	?	?	?	?
Anchovia surinamensis	?	1	?	1	0	0
Anchovia clupeoides	?	1	?	1	0	0
Anchovia macrolepidota	?	?	?	?	?	?
Anchovia choerostoma	?	?	?	?	?	?
Pterengraulis atherinoides	?	1	?	1	0	0
Amazonsprattus scintilla	?	?	?	?	?	?
Amazonsprattus sp. NRL-2015	?	?	?	?	?	?
Jurengraulis juruensis	?	?	?	?	?	?
Thryssa malabarica	?	?	?	?	?	?
Thryssa vitrirostris	?	?	?	?	?	?
Thryssa hamiltonii	?	1	?	2	0	0
Thryssa baelama	?	1	?	2	0	0
Thryssa setirostris	?	?	?	?	?	?
Thryssa kammalensis	?	?	?	?	?	?
Thryssa mystax	?	1	?	2	0	0
Thryssa cf. dussumieri DDB-2012	?	?	?	?	?	?
Thryssa adelae	?	?	?	?	?	?
Thryssa chefuensis	?	?	?	?	?	?
Thryssa spinidens	?	?	?	?	?	?
Thryssa brevicauda	?	?	?	?	?	?
Thryssa polybranchialis	?	?	?	?	?	?
Thryssa purava	?	?	?	?	?	?
Thryssa kammalensoides	?	?	?	?	?	?
Thryssa gautamiensis	?	?	?	?	?	?
Thryssa scratchleyi	?	?	?	?	?	?
Thryssa aestuaria	?	?	?	?	?	?
Thryssa marasriae	?	?	?	?	?	?
Thryssa stenosoma	?	?	?	?	?	?
Thryssa rastrosa	?	?	?	?	?	?
Thryssa dussumieri	?	1	?	2	0	0
Thryssa encrasicholoides	?	?	?	?	?	?
Thryssa dayi	?	?	?	?	?	?
Thryssa sp. GDK187-12	?	?	?	?	?	?
Thryssa whiteheadi	?	?	?	?	?	?
Coilia nasus	?	?	?	?	?	?
Coilia dussumieri	?	?	?	?	?	?
Coilia brachygnathus	?	?	?	?	?	?
Coilia sp. JKK-2010	?	?	?	?	?	?
Coilia reynaldi	?	?	?	?	?	?
Coilia lindmani	?	?	?	?	?	?
Coilia grayii	?	?	?	?	?	?
Coilia mystus	?	?	?	?	?	?
Coilia rebentischii	?	?	?	?	?	?
Coilia macrognathos	?	?	?	?	?	?
Coilia borneensis	?	?	?	?	?	?
Coilia neglecta	?	?	?	?	?	?
Coilia coomansi	?	?	?	?	?	?
Coilia ramcarti	?	?	?	?	?	?
Coilia cf. lindmani KAUM:I:34161	?	?	?	?	?	?
Setipinna phasa	?	?	?	?	?	?
Setipinna cf. tenuifilis DDB-2012	?	?	?	?	?	?
Setipinna melanochir	?	?	?	?	?	?
Setipinna taty	?	?	?	?	?	?
Setipinna tenuifilis	?	?	?	?	?	?
Setipinna paxtoni	?	?	?	?	?	?
Setipinna wheeleri	?	?	?	?	?	?
Setipinna breviceps	?	?	?	?	?	?
Setipinna brevifilis	?	?	?	?	?	?
Setipinna sp. ASIZP0078535	?	?	?	?	?	?
Lycothrissa crocodilus	?	1	?	2	0	0
Pseudosetipinna haizhouensis	?	?	?	?	?	?
Papuengraulis micropinna	?	?	?	?	?	?
Ilisha elongata	1	1	1	1	1	0
Ilisha melastoma	1	1	1	1	1	0
Ilisha megaloptera	1	1	1	1	1	0
Ilisha striatula	1	1	1	1	1	0
Ilisha africana	1	1	1	1	1	0
Ilisha novacula	1	?	1	?	1	0
Ilisha obfuscata	1	?	1	?	1	0
Ilisha kampeni	1	1	1	1	1	0
Ilisha amazonica	1	1	1	1	1	0
Ilisha filigera	1	?	1	?	1	0
Ilisha compressa	1	?	1	?	1	0
Ilisha lunula	1	?	1	?	1	0
Ilisha sirishai	1	?	1	?	1	0
Ilisha macrogaster	1	?	1	?	1	0
Ilisha pristigastroides	1	?	1	?	1	0
Ilisha fuerthii	1	?	1	?	1	0
Pellona ditchela	1	1	1	1	1	0
Pellona castelnaeana	1	1	1	1	1	0
Pellona flavipinnis	1	1	1	1	1	0
Pellona altamazonica	1	?	1	?	1	0
Pellona dayi	1	?	1	?	1	0
Pellona harroweri	1	1	1	1	1	0
Opisthopterus tardoore	1	0	1	0	0	0
Opisthopterus macrops	1	0	1	0	0	0
Opisthopterus equatorialis	1	0	1	0	0	0
Opisthopterus valenciennesi	1	0	1	0	0	0
Opisthopterus dovii	1	0	1	0	0	0
Opisthopterus effulgens	1	0	1	0	0	0
Pristigaster whiteheadi	1	?	1	?	1	0
Pristigaster cayana	1	0&1	1	0&1	1	0
Odontognathus compressus	1	0	1	0	0	0
Odontognathus mucronatus	1	0	1	0	0	0
Odontognathus panamensis	1	0	1	0	0	0
Chirocentrodon bleekerianus	1	1	1	1	1	0
Raconda russeliana	1	0	1	0	0	0
Neoopisthopterus tropicus	1	0	1	0	1	0
Neoopisthopterus cubanus	1	0	1	0	1	0
Dussumieria acuta	1	1	1	1	1	0
Dussumieria elopsoides	1	?	1	?	1	0
Etrumeus whiteheadi	1	?	1	?	1	0
Etrumeus teres	1	1	2	1	0	0
Etrumeus acuminatus	?	?	?	?	?	?
Etrumeus makiawa	?	?	?	?	?	?
Etrumeus micropus	1	?	1	?	1	0
Etrumeus golani	?	?	?	?	?	?
Etrumeus wongratanai	?	?	?	?	?	?
Etrumeus jacksoniensis	?	?	?	?	?	?
Chirocentrus nudus	?	?	?	?	?	?
Chirocentrus sp. KLK-2003	?	?	?	?	?	?
Chirocentrus dorab	?	1	?	1	0	0
Denticeps clupeoides	1	1	2	1	0	0
Alepocephalus sp. BOLD:AAC1246	?	?	?	?	?	?
Alepocephalus bicolor	?	?	?	?	?	?
Alepocephalus rostratus	?	?	?	?	?	?
Alepocephalus australis	?	?	?	?	?	?
Alepocephalus umbriceps	?	?	?	?	?	?
Alepocephalus antipodianus	?	?	?	?	?	?
Alepocephalus agassizii	?	?	?	?	?	?
Alepocephalus productus	?	?	?	?	?	?
Alepocephalus longiceps	?	?	?	?	?	?
Alepocephalus bairdii	?	?	?	?	?	?
Alepocephalus tenebrosus	?	?	?	?	?	?
Alepocephalus andersoni	?	?	?	?	?	?
Alepocephalus triangularis	?	?	?	?	?	?
Alepocephalus melas	?	?	?	?	?	?
Alepocephalus owstoni	?	?	?	?	?	?
Alepocephalus longirostris	?	?	?	?	?	?
Alepocephalus planifrons	?	?	?	?	?	?
Alepocephalus blanfordii	?	?	?	?	?	?
Alepocephalus asperifrons	?	?	?	?	?	?
Alepocephalus dentifer	?	?	?	?	?	?
Alepocephalus fundulus	?	?	?	?	?	?
Bajacalifornia burragei	?	?	?	?	?	?
Bajacalifornia megalops	?	?	?	?	?	?
Bajacalifornia microstoma	?	?	?	?	?	?
Bajacalifornia calcarata	?	?	?	?	?	?
Bajacalifornia erimoensis	?	?	?	?	?	?
Bajacalifornia arcylepis	?	?	?	?	?	?
Bajacalifornia aequatoris	?	?	?	?	?	?
Conocara macropterum	?	?	?	?	?	?
Conocara murrayi	?	?	?	?	?	?
Conocara salmoneum	?	?	?	?	?	?
Conocara fiolenti	?	?	?	?	?	?
Conocara bertelseni	?	?	?	?	?	?
Conocara paxtoni	?	?	?	?	?	?
Conocara werneri	?	?	?	?	?	?
Conocara microlepis	?	?	?	?	?	?
Conocara kreffti	?	?	?	?	?	?
Conocara nigrum	?	?	?	?	?	?
Narcetes stomias	?	?	?	?	?	?
Narcetes erimelas	?	?	?	?	?	?
Narcetes lloydi	?	?	?	?	?	?
Narcetes wonderi	?	?	?	?	?	?
Narcetes kamoharai	?	?	?	?	?	?
Bathytroctes breviceps	?	?	?	?	?	?
Bathytroctes macrolepis	?	?	?	?	?	?
Bathytroctes michaelsarsi	?	?	?	?	?	?
Bathytroctes microlepis	?	?	?	?	?	?
Bathytroctes zugmayeri	?	?	?	?	?	?
Bathytroctes inspector	?	?	?	?	?	?
Bathytroctes elegans	?	?	?	?	?	?
Bathytroctes pappenheimi	?	?	?	?	?	?
Bathytroctes oligolepis	?	?	?	?	?	?
Bathytroctes macrognathus	?	?	?	?	?	?
Bathytroctes squamosus	?	?	?	?	?	?
Bathylaco nigricans	?	?	?	?	?	?
Bathylaco macrophthalmus	?	?	?	?	?	?
Bathylaco nielseni	?	?	?	?	?	?
Xenodermichthys copei	?	?	?	?	?	?
Xenodermichthys nodulosus	?	?	?	?	?	?
Rouleina attrita	?	?	?	?	?	?
Rouleina watasei	?	?	?	?	?	?
Rouleina guentheri	?	?	?	?	?	?
Rouleina squamilatera	?	?	?	?	?	?
Rouleina maderensis	?	?	?	?	?	?
Rouleina livida	?	?	?	?	?	?
Rouleina nuda	?	?	?	?	?	?
Rouleina danae	?	?	?	?	?	?
Rouleina eucla	?	?	?	?	?	?
Rouleina euryops	?	?	?	?	?	?
Bathyprion danae	?	?	?	?	?	?
Leptoderma macrophthalmum	?	?	?	?	?	?
Leptoderma retropinna	?	?	?	?	?	?
Leptoderma lubricum	?	?	?	?	?	?
