taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Pseudocaranx dentex	1	?	1	?	1	0
Pseudocaranx wrighti	1	?	1	?	1	0
Pseudocaranx chilensis	1	?	1	?	1	0
Pseudocaranx dinjerra	1	?	1	?	1	0
Pseudocaranx georgianus	1	?	1	?	1	0
Nematistius pectoralis	1	1	2	2	0	0
Parona signata	1	1	1	2	0	0
Parastromateus niger	1	1	1	2	0	0
Seriolina nigrofasciata	1	?	1	?	1	0
Lichia amia	1	?	1	?	1	0
Psammoperca waigiensis	?	?	?	?	0	0
Ulua mentalis	1	?	1	?	1	0
Ulua aurochs	1	?	1	?	1	0
Campogramma glaycos	1	?	1	?	1	0
Carangidarum americanus	1	?	1	?	1	0
Pantolabus radiatus	1	?	1	?	1	0
Morone americana	1	1	2	2	0	0
Ctenochaetus cyanocheilus	1	1	1	1	1	1
Ctenochaetus binotatus	1	1	1	1	1	1
Ctenochaetus flavicauda	1	1	1	1	1	1
Ctenochaetus striatus	1	1	1	1	1	1
Ctenochaetus hawaiiensis	1	1	1	1	1	1
Ctenochaetus strigosus	1	1	1	1	1	1
Ctenochaetus marginatus	1	1	1	1	1	1
Ctenochaetus tominiensis	1	1	1	1	1	1
Ctenochaetus truncatus	1	1	1	1	1	1
Acanthurus bahianus	1	1	1	1	1	1
Acanthurus lineatus	1	1	1	1	1	1
Acanthurus japonicus	1	1	1	1	1	1
Acanthurus coeruleus	1	1	1	1	1	1
Acanthurus nigricauda	1	1	1	1	1	1
Acanthurus achilles	1	1	1	1	1	1
Acanthurus leucosternon	1	1	1	1	1	1
Acanthurus monroviae	1	1	1	1	1	1
Acanthurus thompsoni	1	1	1	1	1	1
Acanthurus triostegus	1	1	1	1	1	1
Acanthurus mata	1	1	1	1	1	1
Acanthurus nigricans	1	1	1	1	1	1
Acanthurus nigroris	1	1	1	1	1	1
Acanthurus pyroferus	1	1	1	1	1	1
Acanthurus tennentii	1	1	1	1	1	1
Acanthurus nigrofuscus	1	1	1	1	1	1
Acanthurus chirurgus	1	1	1	1	1	1
Acanthurus polyzona	1	1	1	1	1	1
Acanthurus xanthopterus	1	1	1	1	1	1
Acanthurus guttatus	1	1	1	1	1	1
Acanthurus blochii	1	1	1	1	1	1
Acanthurus dussumieri	1	1	1	1	1	1
Acanthurus nubilus	1	1	1	1	1	1
Acanthurus olivaceus	1	1	1	1	1	1
Acanthurus auranticavus	1	1	1	1	1	1
Acanthurus leucocheilus	1	1	1	1	1	1
Acanthurus bariene	1	1	1	1	1	1
Acanthurus chronixis	1	1	1	1	1	1
Acanthurus albipectoralis	1	1	1	1	1	1
Acanthurus leucopareius	1	1	1	1	1	1
Acanthurus sohal	1	1	1	1	1	1
Acanthurus grammoptilus	1	1	1	1	1	1
Acanthurus maculiceps	1	1	1	1	1	1
Acanthurus randalli	1	1	1	1	1	1
Acanthurus tristis	1	1	1	1	1	1
Acanthurus gahhm	1	1	1	1	1	1
Acanthurus fowleri	1	1	1	1	1	1
Acanthurus reversus	1	1	1	1	1	1
Zebrasoma scopas	1	1	1	1	1	1
Zebrasoma rostratum	1	1	1	1	1	1
Zebrasoma flavescens	1	1	1	1	1	1
Zebrasoma desjardinii	1	1	1	1	1	1
Zebrasoma gemmatum	1	1	1	1	1	1
Zebrasoma xanthurum	1	1	1	1	1	1
Paracanthurus hepatus	1	1	1	1	1	1
Naso unicornis	1	1	2	2	0	0
Naso brachycentron	1	1	1	1	1	1
Naso tuberosus	1	1	1	1	1	1
Naso hexacanthus	1	1	1	1	1	1
Naso lituratus	1	1	1	1	1	1
Naso thynnoides	1	1	1	1	1	1
Naso reticulatus	1	1	1	1	1	1
Naso vlamingii	1	1	1	1	1	1
Naso tonganus	1	1	1	1	1	1
Naso maculatus	1	1	1	1	1	1
Naso lopezi	1	1	1	1	1	1
Naso minor	1	1	1	1	1	1
Naso mcdadei	1	1	1	1	1	1
Naso elegans	1	1	1	1	1	1
Naso fageni	1	1	1	1	1	1
Naso annulatus	1	1	1	1	1	1
Naso brevirostris	1	1	1	1	1	1
Naso caeruleacauda	1	1	1	1	1	1
Naso caesius	1	1	1	1	1	1
Naso unicolor	1	1	1	1	1	1
Prionurus microlepidotus	1	1	1	1	1	1
Prionurus laticlavius	1	1	1	1	1	1
Prionurus scalprum	1	1	1	1	1	1
Prionurus maculatus	1	1	1	1	1	1
Prionurus chrysurus	1	1	1	1	1	1
Prionurus punctatus	1	1	1	1	1	1
Prionurus biafraensis	1	1	1	1	1	1
Sphoeroides annulatus	1	1	1	2	1	1
Sphoeroides dorsalis	1	1	1	2	1	1
Sphoeroides greeleyi	1	1	1	2	1	1
Sphoeroides tyleri	1	1	1	2	1	1
Sphoeroides nephelus	1	1	1	2	1	1
Sphoeroides maculatus	1	0	1	0	1	0
Sphoeroides lobatus	1	1	1	2	1	1
Sphoeroides spengleri	1	1	1	2	1	1
Sphoeroides pachygaster	1	1	1	2	1	1
Sphoeroides parvus	1	1	1	2	1	1
Sphoeroides testudineus	1	1	1	2	1	1
Sphoeroides nitidus	1	1	1	2	1	1
Sphoeroides hyperostosus	1	1	1	2	1	1
Sphoeroides kendalli	1	1	1	2	1	1
Sphoeroides trichocephalus	1	1	1	2	1	1
Sphoeroides angusticeps	1	1	1	2	1	1
Sphoeroides lispus	1	1	1	2	1	1
Sphoeroides andersonianus	1	1	1	2	1	1
Sphoeroides yergeri	1	1	1	2	1	1
Sphoeroides marmoratus	1	1	1	2	1	1
Sphoeroides rosenblatti	1	1	1	2	1	1
Sphoeroides sechurae	1	1	1	2	1	1
Sphoeroides georgemilleri	1	1	1	2	1	1
Lagocephalus laevigatus	1	0	2	0	0	0
Lagocephalus lagocephalus	1	1	1	2	1	1
Lagocephalus spadiceus	1	1	1	2	1	1
Lagocephalus inermis	1	1	1	2	1	1
Lagocephalus sceleratus	1	1	1	2	1	1
Lagocephalus wheeleri	1	1	1	2	1	1
Lagocephalus gloveri	1	1	1	2	1	1
Lagocephalus lunaris	1	1	1	2	1	1
Lagocephalus suezensis	1	1	1	2	1	1
Tetraodon suvattii	1	1	1	2	1	1
Arothron nigropunctatus	1	1	1	2	1	1
Arothron mappa	1	1	1	2	1	1
Arothron manilensis	1	1	1	2	1	1
Arothron hispidus	1	1	1	2	1	1
Arothron meleagris	1	1	1	2	1	1
Arothron stellatus	1	1	1	2	1	1
Arothron immaculatus	1	1	1	2	1	1
Arothron reticularis	1	1	1	2	1	1
Arothron firmamentum	1	1	1	2	1	1
Arothron diadematus	1	1	1	2	1	1
Arothron caeruleopunctatus	1	1	1	2	1	1
Arothron carduus	1	1	1	2	1	1
Arothron inconditus	1	1	1	2	1	1
Tetraodon miurus	1	1	1	2	1	1
Canthigaster smithae	1	1	1	2	1	1
Canthigaster papua	1	1	1	2	1	1
Canthigaster coronata	1	1	1	2	1	1
Canthigaster rivulata	1	1	1	2	1	1
Canthigaster rapaensis	1	1	1	2	1	1
Canthigaster axiologus	1	1	1	2	1	1
Canthigaster bennetti	1	1	1	2	1	1
Canthigaster rostrata	1	0	1	0	1	0
Canthigaster solandri	1	1	1	2	1	1
Canthigaster amboinensis	1	1	1	2	1	1
Canthigaster jactator	1	1	1	2	1	1
Canthigaster compressa	1	1	1	2	1	1
Canthigaster valentini	1	1	1	2	1	1
Canthigaster natalensis	1	1	1	2	1	1
Canthigaster janthinoptera	1	1	1	2	1	1
Canthigaster figueiredoi	1	1	1	2	1	1
Canthigaster callisterna	1	1	1	2	1	1
Canthigaster punctata	1	1	1	2	1	1
Canthigaster capistrata	1	1	1	2	1	1
Canthigaster sanctaehelenae	1	1	1	2	1	1
Canthigaster margaritata	1	1	1	2	1	1
Canthigaster cyanospilota	1	1	1	2	1	1
Canthigaster supramacula	1	1	1	2	1	1
Canthigaster epilampra	1	1	1	2	1	1
Canthigaster inframacula	1	1	1	2	1	1
Canthigaster investigatoris	1	1	1	2	1	1
Canthigaster marquesensis	1	1	1	2	1	1
Canthigaster tyleri	1	1	1	2	1	1
Canthigaster punctatissima	1	1	1	2	1	1
Canthigaster pygmaea	1	1	1	2	1	1
Canthigaster jamestyleri	1	1	1	2	1	1
Canthigaster flavoreticulata	1	1	1	2	1	1
Canthigaster cyanetron	1	1	1	2	1	1
Canthigaster ocellicincta	1	1	1	2	1	1
Canthigaster leoparda	1	1	1	2	1	1
Tetraodon nigroviridis	1	1	1	2	1	1
Chonerhinos naritus	1	1	1	2	1	1
Tetraodon fluviatilis	1	1	1	2	1	1
Tetraodon mbu	1	1	1	2	1	1
Chelonodon pleurospilus	1	1	1	2	1	1
Chelonodon patoca	1	1	1	2	1	1
Chelonodon dapsilis	1	1	1	2	1	1
Chelonodon laticeps	1	1	1	2	1	1
Tetraodon abei	1	1	1	2	1	1
Tetraodon duboisi	1	1	1	2	1	1
Tetraodon turgidus	1	1	1	2	1	1
Tetraodon palembangensis	1	1	1	2	1	1
Tetraodon erythrotaenia	1	1	1	2	1	1
Tetraodon baileyi	1	1	1	2	1	1
Tetraodon lineatus	1	1	1	2	1	1
Tetraodon pustulatus	1	1	1	2	1	1
Tetraodon biocellatus	1	1	1	2	1	1
Tetraodon schoutedeni	1	1	1	2	1	1
Tetraodon kretamensis	1	1	1	2	1	1
Tetraodon hilgendorfii	1	1	1	2	1	1
Tetraodon sabahensis	1	1	1	2	1	1
Tetraodon waandersii	1	1	1	2	1	1
Tetraodon cambodgiensis	1	1	1	2	1	1
Amblyrhynchotes honckenii	1	1	1	2	1	1
Takifugu rubripes	1	1	1	2	1	1
Takifugu chrysops	1	1	1	2	1	1
Takifugu xanthopterus	1	1	1	2	1	1
Takifugu variomaculatus	1	1	1	2	1	1
Takifugu stictonotus	1	1	1	2	1	1
Takifugu vermicularis	1	1	1	2	1	1
Takifugu pardalis	1	1	1	2	1	1
Takifugu pseudommus	1	1	1	2	1	1
Takifugu basilevskianus	1	1	1	2	1	1
Takifugu ocellatus	1	1	1	2	1	1
Takifugu flavidus	1	1	1	2	1	1
Takifugu bimaculatus	1	1	1	2	1	1
Takifugu alboplumbeus	1	1	1	2	1	1
Takifugu orbimaculatus	1	1	1	2	1	1
Takifugu poecilonotus	1	1	1	2	1	1
Takifugu chinensis	1	1	1	2	1	1
Takifugu porphyreus	1	1	1	2	1	1
Takifugu radiatus	1	1	1	2	1	1
Takifugu exascurus	1	1	1	2	1	1
Takifugu snyderi	1	1	1	2	1	1
Takifugu obscurus	1	1	1	2	1	1
Takifugu oblongus	1	1	1	2	1	1
Takifugu niphobles	1	1	1	2	1	1
Takifugu coronoidus	1	1	1	2	1	1
Takifugu reticularis	1	1	1	2	1	1
Takifugu plagiocellatus	1	1	1	2	1	1
Torquigener hypselogeneion	1	1	1	2	1	1
Torquigener pleurogramma	1	1	1	2	1	1
Torquigener paxtoni	1	1	1	2	1	1
Torquigener whitleyi	1	1	1	2	1	1
Torquigener altipinnis	1	1	1	2	1	1
Torquigener flavimaculosus	1	1	1	2	1	1
Torquigener florealis	1	1	1	2	1	1
Torquigener parcuspinus	1	1	1	2	1	1
Torquigener perlevis	1	1	1	2	1	1
Torquigener andersonae	1	1	1	2	1	1
Torquigener pallimaculatus	1	1	1	2	1	1
Torquigener hicksi	1	1	1	2	1	1
Torquigener gloerfelti	1	1	1	2	1	1
Torquigener balteus	1	1	1	2	1	1
Torquigener squamicauda	1	1	1	2	1	1
Torquigener randalli	1	1	1	2	1	1
Torquigener vicinus	1	1	1	2	1	1
Torquigener tuberculiferus	1	1	1	2	1	1
Torquigener marleyi	1	1	1	2	1	1
Torquigener brevipinnis	1	1	1	2	1	1
Marilyna meraukensis	1	1	1	2	1	1
Marilyna darwinii	1	1	1	2	1	1
Marilyna pleurosticta	1	1	1	2	1	1
Tylerius spinosissimus	1	1	1	2	1	1
Auriglobus modestus	1	1	1	2	1	1
Auriglobus silus	1	1	1	2	1	1
Auriglobus remotus	1	1	1	2	1	1
Auriglobus nefastus	1	1	1	2	1	1
Auriglobus amabilis	1	1	1	2	1	1
Polyspina piosae	1	1	1	2	1	1
Tetractenos hamiltoni	1	1	1	2	1	1
Tetractenos glaber	1	1	1	2	1	1
Carinotetraodon travancoricus	1	1	1	2	1	1
Carinotetraodon irrubesco	1	1	1	2	1	1
Carinotetraodon borneensis	1	1	1	2	1	1
Carinotetraodon lorteti	1	1	1	2	1	1
Carinotetraodon salivator	1	1	1	2	1	1
Carinotetraodon imitator	1	1	1	2	1	1
Omegophora cyanopunctata	1	1	1	2	1	1
Omegophora armilla	1	1	1	2	1	1
Ephippion guttifer	1	1	1	2	1	1
Colomesus asellus	1	1	1	2	1	1
Colomesus psittacus	1	1	1	2	1	1
Pelagocephalus marki	1	1	1	2	1	1
Contusus brevicaudus	1	1	1	2	1	1
Contusus richei	1	1	1	2	1	1
Guentheridia formosa	1	1	1	2	1	1
Javichthys kailolae	1	1	1	2	1	1
Feroxodon multistriatus	1	1	1	2	1	1
Reicheltia halsteadi	1	1	1	2	1	1
Chilomycterus spinosus	1	1	1	2	1	1
Chilomycterus antennatus	1	1	1	2	1	1
Diodon holocanthus	1	0	1	0	1	0
Diodon hystrix	1	1	1	2	1	1
Diodon eydouxii	1	1	1	2	1	1
Diodon liturosus	1	1	1	2	1	1
Diodon nicthemerus	1	1	1	2	1	1
Diodon circumflexus	1	1	1	2	1	1
Chilomycterus reticulatus	1	1	1	2	1	1
Chilomycterus schoepfii	1	0	1	0	1	0
Allomycterus pilatus	1	1	1	2	1	1
Cyclichthys spilostylus	1	1	1	2	1	1
Cyclichthys orbicularis	1	1	1	2	1	1
Cyclichthys hardenbergi	1	1	1	2	1	1
Chilomycterus antillarum	1	1	1	2	1	1
Dicotylichthys punctulatus	1	1	1	2	1	1
Tragulichthys jaculiferus	1	1	1	2	1	1
Lophodiodon calori	1	1	1	2	1	1
Ranzania laevis	1	0	2	0	0	0
Mola mola	1	0	2	0	0	0
Mola chelonopsis	1	1	1	2	1	1
Mola ramsayi	1	1	1	2	1	1
Masturus lanceolatus	1	1	2	2	0	1
Aluterus monoceros	1	1	1	2	1	1
Aluterus schoepfii	1	1	1	2	1	1
Aluterus scriptus	1	1	1	2	1	1
Aluterus heudelotii	1	1	1	2	1	1
Cantherhines verecundus	1	1	1	2	1	1
Cantherhines pardalis	1	1	1	2	1	1
Cantherhines sandwichiensis	1	1	1	2	1	1
Cantherhines macrocerus	1	1	1	2	1	1
Cantherhines dumerilii	1	1	1	2	1	1
Cantherhines pullus	1	1	1	2	1	1
Cantherhines fronticinctus	1	1	1	2	1	1
Cantherhines longicaudus	1	1	1	2	1	1
Cantherhines multilineatus	1	1	1	2	1	1
Cantherhines rapanui	1	1	1	2	1	1
Meuschenia australis	1	1	1	2	1	1
Meuschenia scaber	1	1	1	2	1	1
Meuschenia trachylepis	1	1	1	2	1	1
Meuschenia hippocrepis	1	1	1	2	1	1
Meuschenia galii	1	1	1	2	1	1
Meuschenia flavolineata	1	1	1	2	1	1
Meuschenia venusta	1	1	1	2	1	1
Meuschenia freycineti	1	1	1	2	1	1
Acanthaluteres vittiger	1	1	1	2	1	1
Acanthaluteres brownii	1	1	1	2	1	1
Acanthaluteres spilomelanurus	1	1	1	2	1	1
Stephanolepis cirrhifer	1	1	1	2	1	1
Stephanolepis hispidus	1	1	1	1	1	0
Stephanolepis setifer	1	1	1	2	1	1
Stephanolepis diaspros	1	1	1	2	1	1
Stephanolepis auratus	1	1	1	2	1	1
Pervagor janthinosoma	1	1	1	2	1	1
Acreichthys tomentosus	1	1	1	2	1	1
Acreichthys hajam	1	1	1	2	1	1
Acreichthys radiatus	1	1	1	2	1	1
Pervagor spilosoma	1	1	1	2	1	1
Pervagor nigrolineatus	1	1	1	2	1	1
Pervagor melanocephalus	1	1	1	2	1	1
Pervagor aspricaudus	1	1	1	2	1	1
Pervagor marginalis	1	1	1	2	1	1
Pervagor alternans	1	1	1	2	1	1
Pervagor randalli	1	1	1	2	1	1
Paraluteres prionurus	1	1	1	2	1	1
Paraluteres arqat	1	1	1	2	1	1
Monacanthus tuckeri	1	1	1	2	1	1
Monacanthus chinensis	1	1	1	2	1	1
Monacanthus ciliatus	1	1	1	1	1	0
Oxymonacanthus longirostris	1	1	1	2	1	1
Oxymonacanthus halli	1	1	1	2	1	1
Thamnaconus septentrionalis	1	1	1	2	1	1
Thamnaconus modestoides	1	1	1	2	1	1
Thamnaconus tessellatus	1	1	1	2	1	1
Thamnaconus arenaceus	1	1	1	2	1	1
Thamnaconus modestus	1	1	1	2	1	1
Thamnaconus striatus	1	1	1	2	1	1
Thamnaconus hypargyreus	1	1	1	2	1	1
Thamnaconus melanoproctes	1	1	1	2	1	1
Thamnaconus paschalis	1	1	1	2	1	1
Thamnaconus analis	1	1	1	2	1	1
Thamnaconus degeni	1	1	1	2	1	1
Thamnaconus fijiensis	1	1	1	2	1	1
Thamnaconus fajardoi	1	1	1	2	1	1
Amanses scopas	1	1	1	2	1	1
Brachaluteres jacksonianus	1	1	1	2	1	1
Brachaluteres ulvarum	1	1	1	2	1	1
Brachaluteres taylori	1	1	1	2	1	1
Pseudalutarius nasicornis	1	1	1	2	1	1
Paramonacanthus choirocephalus	1	1	1	2	1	1
Paramonacanthus sulcatus	1	1	1	2	1	1
Paramonacanthus nipponensis	1	1	1	2	1	1
Paramonacanthus filicauda	1	1	1	2	1	1
Paramonacanthus lowei	1	1	1	2	1	1
Paramonacanthus oblongus	1	1	1	2	1	1
Paramonacanthus japonicus	1	1	1	2	1	1
Paramonacanthus pusillus	1	1	1	2	1	1
Paramonacanthus tricuspis	1	1	1	2	1	1
Paramonacanthus frenatus	1	1	1	2	1	1
Paramonacanthus nematophorus	1	1	1	2	1	1
Paramonacanthus arabicus	1	1	1	2	1	1
Paramonacanthus curtorhynchos	1	1	1	2	1	1
Paramonacanthus cryptodon	1	1	1	2	1	1
Paramonacanthus matsuurai	1	1	1	2	1	1
Paramonacanthus otisensis	1	1	1	2	1	1
Pseudomonacanthus peroni	1	1	1	2	1	1
Pseudomonacanthus macrurus	1	1	1	2	1	1
Pseudomonacanthus elongatus	1	1	1	2	1	1
Rudarius ercodes	1	1	1	2	1	1
Rudarius excelsus	1	1	1	2	1	1
Rudarius minutus	1	1	1	2	1	1
Chaetodermis penicilligerus	1	1	1	2	1	1
Eubalichthys mosaicus	1	1	1	2	1	1
Eubalichthys caeruleoguttatus	1	1	1	2	1	1
Eubalichthys cyanoura	1	1	1	2	1	1
Eubalichthys bucephalus	1	1	1	2	1	1
Eubalichthys gunnii	1	1	1	2	1	1
Anacanthus barbatus	1	1	1	2	1	1
Scobinichthys granulatus	1	1	1	2	1	1
Colurodontis paxmani	1	1	1	2	1	1
Cantheschenia longipinnis	1	1	1	2	1	1
Cantheschenia grandisquamis	1	1	1	2	1	1
Enigmacanthus filamentosus	1	1	1	2	1	1
Lalmohania velutina	1	1	1	2	1	1
Balistapus undulatus	1	1	1	1	1	0
Xanthichthys ringens	1	?	1	?	1	0
Xanthichthys lineopunctatus	1	?	1	?	1	0
Xanthichthys auromarginatus	1	?	1	?	1	0
Xanthichthys mento	1	?	1	?	1	0
Xanthichthys lima	1	?	1	?	1	0
Xanthichthys caeruleolineatus	1	?	1	?	1	0
Pseudobalistes flavimarginatus	1	?	1	?	1	0
Pseudobalistes naufragium	1	?	1	?	1	0
Pseudobalistes fuscus	1	?	1	?	1	0
Abalistes stellaris	1	?	1	?	1	0
Abalistes stellatus	1	?	1	?	1	0
Abalistes filamentosus	1	?	1	?	1	0
Rhinecanthus rectangulus	1	?	1	?	1	0
Rhinecanthus lunula	1	?	1	?	1	0
Rhinecanthus verrucosus	1	?	1	?	1	0
Rhinecanthus aculeatus	1	?	1	?	1	0
Rhinecanthus assasi	1	?	1	?	1	0
Rhinecanthus cinereus	1	?	1	?	1	0
Rhinecanthus abyssus	1	?	1	?	1	0
Balistes capriscus	1	?	1	?	1	0
Balistes punctatus	1	?	1	?	1	0
Balistes polylepis	1	?	1	?	1	0
Balistes vetula	1	1	1	1	1	0
Balistes rotundatus	1	?	1	?	1	0
Balistes willughbeii	1	?	1	?	1	0
Sufflamen chrysopterum	1	?	1	?	1	0
Sufflamen fraenatum	1	?	1	?	1	0
Sufflamen verres	1	?	1	?	1	0
Sufflamen bursa	1	?	1	?	1	0
Sufflamen albicaudatum	1	?	1	?	1	0
Balistoides conspicillum	1	?	1	?	1	0
Balistoides viridescens	1	?	1	?	1	0
Melichthys niger	1	1	1	2	1	0
Melichthys indicus	1	?	1	?	1	0
Melichthys vidua	1	?	1	?	1	0
Canthidermis sufflamen	1	?	1	?	1	0
Canthidermis maculata	1	?	1	?	1	0
Canthidermis macrolepis	1	?	1	?	1	0
Xenobalistes tumidipectoris	1	?	1	?	1	0
Odonus niger	1	?	1	?	1	0
Ostracion meleagris	1	1	1	2	1	1
Ostracion cubicus	1	0	1	0	1	0
Ostracion rhinorhynchos	1	1	1	2	1	1
Ostracion whitleyi	1	1	1	2	1	1
Ostracion solorensis	1	1	1	2	1	1
Ostracion immaculatus	1	1	1	2	1	1
Ostracion cyanurus	1	1	1	2	1	1
Ostracion trachys	1	1	1	2	1	1
Ostracion meretrix	1	1	1	2	1	1
Lactoria diaphana	1	1	1	2	1	1
Lactoria cornuta	1	1	1	2	1	1
Lactoria paschae	1	1	1	2	1	1
Rhinesomus triqueter	1	1	1	2	1	1
Acanthostracion quadricornis	1	0	1	0	1	0
Acanthostracion bucephalus	1	1	1	2	1	1
Acanthostracion notacanthus	1	1	1	2	1	1
Acanthostracion guineensis	1	1	1	2	1	1
Lactophrys bicaudalis	1	1	1	2	1	1
Lactophrys trigonus	1	1	1	2	1	1
Tetrosomus gibbosus	1	1	1	2	1	1
Tetrosomus concatenatus	1	1	1	2	1	1
Tetrosomus reipublicae	1	1	1	2	1	1
Tetrosomus stellifer	1	1	1	2	1	1
Paracanthostracion lindsayi	1	1	1	2	1	1
Aracana aurita	?	0	?	0	0	0
Aracana ornata	?	1	?	2	0	1
Anoplocapros amygdaloides	?	1	?	2	0	1
Anoplocapros lenticularis	?	1	?	2	0	1
Anoplocapros inermis	?	1	?	2	0	1
Capropygia unistriata	?	1	?	2	0	1
Caprichthys gymnura	?	1	?	2	0	1
Kentrocapros rosapinto	?	1	?	2	0	1
Kentrocapros aculeatus	?	0	?	0	0	0
Kentrocapros flavofasciatus	?	1	?	2	0	1
Kentrocapros eco	?	1	?	2	0	1
Polyplacapros tyleri	?	1	?	2	0	1
Triacanthodes anomalus	1	1	1	1	1	0
Triacanthodes ethiops	1	1	1	1	1	1
Triacanthodes intermedius	1	1	1	1	1	1
Triacanthodes indicus	1	1	1	1	1	1
Tydemania navigatoris	1	1	1	1	1	1
Macrorhamphosodes uradoi	1	1	1	1	1	1
Macrorhamphosodes platycheilus	1	1	1	1	1	1
Hollardia goslinei	1	1	1	1	1	1
Hollardia meadi	1	1	1	1	1	1
Hollardia hollardi	1	1	1	1	1	1
Johnsonina eriomma	1	1	1	1	1	1
Bathyphylax pruvosti	1	1	1	1	1	1
Bathyphylax bombifrons	1	1	1	1	1	1
Bathyphylax omen	1	1	1	1	1	1
Parahollardia schmidti	1	1	1	1	1	1
Parahollardia lineata	1	1	2	1	0	0
Atrophacanthus japonicus	1	1	1	1	1	1
Halimochirurgus alcocki	1	1	1	1	1	1
Halimochirurgus centriscoides	1	1	1	1	1	1
Paratriacanthodes retrospinis	1	1	1	1	1	1
Paratriacanthodes herrei	1	1	1	1	1	1
Paratriacanthodes abei	1	1	1	1	1	1
Mephisto fraserbrunneri	1	1	1	1	1	1
Triacanthus biaculeatus	?	1	?	1	0	0
Triacanthus nieuhofii	?	1	?	2	0	1
Trixiphichthys weberi	?	1	?	2	0	1
Tripodichthys blochii	?	1	?	2	0	1
Tripodichthys oxycephalus	?	1	?	2	0	1
Tripodichthys angustifrons	?	1	?	2	0	1
Pseudotriacanthus strigilifer	1	1	2	1	0	0
Triodon macropterus	1	0	1	0	0	0
Sladenia remiger	1	?	2	?	1	0
Sladenia shaefersi	1	?	2	?	1	0
Lophius vomerinus	1	?	2	?	1	0
Lophius budegassa	1	?	2	?	1	0
Lophius americanus	1	?	2	?	1	0
Lophius piscatorius	1	?	2	?	1	0
Lophius litulon	1	?	2	?	1	0
Lophius gastrophysus	1	?	2	?	1	0
Lophiodes reticulatus	1	?	2	?	1	0
Lophiodes insidiator	1	?	2	?	1	0
Lophiodes spilurus	1	?	2	?	1	0
Lophiodes caulinaris	1	?	2	?	1	0
Lophiodes miacanthus	1	?	2	?	1	0
Lophiodes infrabrunneus	1	?	2	?	1	0
Lophiodes endoi	1	?	2	?	1	0
Lophiodes fimbriatus	1	?	2	?	1	0
Lophiodes monodi	1	?	2	?	1	0
Lophiodes naresi	1	?	2	?	1	0
Lophiodes bruchius	1	?	2	?	1	0
Lophiodes mutilus	1	?	2	?	1	0
Lophiodes kempi	1	?	2	?	1	0
Lophiodes beroe	1	?	2	?	1	0
Lophiodes gracilimanus	1	?	2	?	1	0
Lophiomus setigerus	1	?	2	?	1	0
Ceratias uranoscopus	1	0	1	0	1	1
Ceratias holboelli	1	0	1	0	1	1
Ceratias tentaculatus	1	0	1	0	1	1
Cryptopsaras couesii	1	0	1	0	1	1
Himantolophus albinares	1	0	1	0	1	1
Himantolophus groenlandicus	1	0	1	0	1	1
Himantolophus sagamius	1	0	1	0	1	1
Himantolophus appelii	1	0	1	0	1	1
Himantolophus azurlucens	1	0	1	0	1	1
Himantolophus brevirostris	1	0	1	0	1	1
Himantolophus macroceratoides	1	0	1	0	1	1
Himantolophus multifurcatus	1	0	1	0	1	1
Himantolophus melanolophus	1	0	1	0	1	1
Himantolophus macroceras	1	0	1	0	1	1
Himantolophus nigricornis	1	0	1	0	1	1
Himantolophus danae	1	0	1	0	1	1
Himantolophus crinitus	1	0	1	0	1	1
Himantolophus mauli	1	0	1	0	1	1
Himantolophus cornifer	1	0	1	0	1	1
Himantolophus borealis	1	0	1	0	1	1
Himantolophus compressus	1	0	1	0	1	1
Himantolophus paucifilosus	1	0	1	0	1	1
Himantolophus pseudalbinares	1	0	1	0	1	1
Oneirodes thompsoni	1	0	1	0	1	1
Oneirodes acanthias	1	0	1	0	1	1
Oneirodes macrosteus	1	0	1	0	1	1
Oneirodes notius	1	0	1	0	1	1
Oneirodes bulbosus	1	0	1	0	1	1
Oneirodes mirus	1	0	1	0	1	1
Oneirodes rosenblatti	1	0	1	0	1	1
Oneirodes whitleyi	1	0	1	0	1	1
Oneirodes cristatus	1	0	1	0	1	1
Oneirodes kreffti	1	0	1	0	1	1
Oneirodes posti	1	0	1	0	1	1
Oneirodes haplonema	1	0	1	0	1	1
Oneirodes thysanema	1	0	1	0	1	1
Oneirodes carlsbergi	1	0	1	0	1	1
Oneirodes myrionemus	1	0	1	0	1	1
Oneirodes basili	1	0	1	0	1	1
Oneirodes melanocauda	1	0	1	0	1	1
Oneirodes schistonema	1	0	1	0	1	1
Oneirodes eschrichtii	1	0	1	0	1	1
Oneirodes epithales	1	0	1	0	1	1
Oneirodes plagionema	1	0	1	0	1	1
Oneirodes flagellifer	1	0	1	0	1	1
Oneirodes bradburyae	1	0	1	0	1	1
Oneirodes theodoritissieri	1	0	1	0	1	1
Oneirodes clarkei	1	0	1	0	1	1
Oneirodes pterurus	1	0	1	0	1	1
Oneirodes heteronema	1	0	1	0	1	1
Oneirodes alius	1	0	1	0	1	1
Oneirodes anisacanthus	1	0	1	0	1	1
Oneirodes sabex	1	0	1	0	1	1
Oneirodes schmidti	1	0	1	0	1	1
Oneirodes dicromischus	1	0	1	0	1	1
Oneirodes macronema	1	0	1	0	1	1
Oneirodes micronema	1	0	1	0	1	1
Oneirodes appendixus	1	0	1	0	1	1
Oneirodes luetkeni	1	0	1	0	1	1
